,Search,Year,GeographicLocation_Cleaned,DemersPelag,Form_Clean,Species_from_search,Family,Order,DepthRangeDeep,BodyShapeI,LMax,EnvTemp,trophic_level,K,tm,nutrient,nutvalue,Habitat
610,FAO,2009.0,Iran,benthopelagic,muscle,Cephalopholis_taeniops,Cyprinidae,Cypriniformes,,fusiform,70.0,temperate,3.4,0.41,2.1504159489262,Zinc,0.150696,Brackish
611,FAO,2009.0,Iran,benthopelagic,muscle,Cephalopholis_taeniops,Cyprinidae,Cypriniformes,,fusiform,70.0,temperate,3.4,0.41,2.1504159489262,Calcium,7.59,Brackish
612,FAO,2009.0,Iran,benthopelagic,muscle,Cephalopholis_taeniops,Cyprinidae,Cypriniformes,,fusiform,70.0,temperate,3.4,0.41,2.1504159489262,Iron,0.123924,Brackish
613,FAO,2009.0,Iran,benthopelagic,muscle,Cephalopholis_taeniops,Cyprinidae,Cypriniformes,,fusiform,70.0,temperate,3.4,0.41,2.1504159489262,Selenium,1.014,Brackish
614,FAO,2009.0,Iran,benthopelagic,muscle,Cephalopholis_taeniops,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Protein,19.4,Freshwater
615,FAO,2009.0,Iran,benthopelagic,muscle,Serranus_scriba,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Zinc,0.165168,Freshwater
616,FAO,2009.0,Iran,benthopelagic,muscle,Serranus_scriba,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Calcium,21.4452,Freshwater
617,FAO,2009.0,Iran,benthopelagic,muscle,Serranus_scriba,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Iron,0.27860999999999997,Freshwater
618,FAO,2009.0,Iran,benthopelagic,muscle,Serranus_scriba,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Selenium,0.888,Freshwater
619,FAO,2009.0,Iran,pelagic,muscle,Serranus_scriba,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Protein,20.4,Mixed
620,FAO,2009.0,Iran,pelagic,muscle,Serranus_scriba,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Zinc,0.074482,Mixed
621,FAO,2009.0,Iran,pelagic,muscle,Scomber_scombrus,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Calcium,14.1605,Mixed
622,FAO,2009.0,Iran,pelagic,muscle,Scomber_scombrus,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Iron,0.093214,Mixed
623,FAO,2009.0,Iran,pelagic,muscle,Thunnus_alalunga,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Selenium,0.892,Mixed
624,FAO,2009.0,Nigeria,benthopelagic,muscle,Gasterochisma_melampus,Cichlidae,Perciformes,7.0,fusiform,40.0,tropical,2.51,0.7163333333333329,1.74076664540265,Protein,19.0,Brackish
625,FAO,1999.0,Thailand,benthopelagic,muscle,Isurus_oxyrinchus,Clariidae,Siluriformes,,elongate,120.0,tropical,3.7,0.258809291016475,1.76795553157606,Protein,17.8,Freshwater
626,FAO,1999.0,Thailand,benthopelagic,muscle,Lampris_guttatus,Channidae,Perciformes,10.0,elongate,100.0,tropical,3.36,0.35700000000000004,1.844633865966,Protein,19.9,Freshwater
627,FAO,1999.0,Thailand,demersal,muscle,Lamna_nasus,Synbranchidae,Synbranchiformes,,elongate,100.0,tropical,2.88,0.109,3.8787869201895098,Protein,20.3,Freshwater
628,FAO,1996.0,Canada,demersal,muscle,Xiphias_gladius,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Protein,15.0,Freshwater
629,FAO,1996.0,Canada,demersal,muscle,Oncorhynchus_kisutch,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Zinc,0.4,Freshwater
630,FAO,1996.0,Canada,demersal,muscle,Oncorhynchus_kisutch,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Calcium,7.0,Freshwater
631,FAO,1996.0,Canada,demersal,muscle,Atherina_boyeri,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Iron,0.23,Freshwater
632,FAO,1996.0,Canada,demersal,muscle,Atherina_boyeri,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Protein,15.0,Freshwater
633,FAO,1996.0,Canada,demersal,muscle,Pagrus_pagrus,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Zinc,0.6,Freshwater
634,FAO,1996.0,Canada,demersal,muscle,Trachinus_draco,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Calcium,5.0,Freshwater
635,FAO,1996.0,Canada,demersal,muscle,Trigla_lyra,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Iron,0.3,Freshwater
636,FAO,1996.0,Canada,demersal,muscle,Gadus_macrocephalus,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Protein,14.0,Freshwater
637,FAO,1996.0,Canada,demersal,muscle,Gadus_macrocephalus,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Zinc,0.4,Freshwater
638,FAO,1996.0,Canada,demersal,muscle,Gadus_macrocephalus,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Calcium,5.0,Freshwater
639,FAO,1996.0,Canada,demersal,muscle,Microstomus_pacificus,Salmonidae,Salmoniformes,128.0,fusiform,100.0,temperate,3.23,0.252581395348837,4.37458337402986,Iron,0.2,Freshwater
640,FAO,1996.0,Canada,benthopelagic,muscle,Microstomus_pacificus,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.316,2.22305176222127,Protein,17.3,Freshwater
641,FAO,1996.0,Canada,benthopelagic,muscle,Microstomus_pacificus,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.316,2.22305176222127,Zinc,0.8,Freshwater
642,FAO,1996.0,Canada,benthopelagic,muscle,Theragra_chalcogramma,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.316,2.22305176222127,Calcium,12.7,Freshwater
643,FAO,1996.0,Canada,benthopelagic,muscle,Theragra_chalcogramma,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.316,2.22305176222127,Iron,0.33,Freshwater
644,FAO,1996.0,Canada,benthopelagic,muscle,Theragra_chalcogramma,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.316,2.22305176222127,Protein,16.4,Freshwater
645,FAO,1996.0,Canada,benthopelagic,muscle,Merluccius_productus,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.316,2.22305176222127,Zinc,0.8,Freshwater
646,FAO,1996.0,Canada,benthopelagic,muscle,Merluccius_productus,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.316,2.22305176222127,Calcium,3.1,Freshwater
647,FAO,1996.0,Canada,benthopelagic,muscle,Brama_japonica,Salmonidae,Salmoniformes,27.0,fusiform,86.0,temperate,3.31,0.316,2.22305176222127,Iron,0.18,Freshwater
648,FAO,2007.0,Italy,demersal,muscle,Pleurogrammus_monopterygius,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Protein,17.89,Freshwater
649,FAO,2007.0,Italy,demersal,muscle,Alosa_sapidissima,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Zinc,0.584,Freshwater
650,FAO,2007.0,Italy,demersal,muscle,Sardinella_aurita,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Calcium,85.4,Freshwater
651,FAO,2007.0,Italy,demersal,muscle,Sardinella_aurita,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Iron,0.16,Freshwater
652,FAO,2007.0,Italy,demersal,muscle,Sardinella_aurita,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Protein,18.43,Freshwater
653,FAO,2007.0,Italy,demersal,muscle,Sardinella_aurita,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Zinc,0.737,Freshwater
654,FAO,2007.0,Italy,demersal,muscle,Sardinella_aurita,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Calcium,46.3,Freshwater
655,FAO,2007.0,Italy,demersal,muscle,Sardinella_aurita,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Iron,0.235,Freshwater
656,FAO,2007.0,Italy,demersal,muscle,Sardinella_aurita,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Protein,18.1,Freshwater
657,FAO,2007.0,Italy,demersal,muscle,Sardinella_aurita,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Zinc,0.693,Freshwater
658,FAO,2007.0,Italy,demersal,muscle,Mycteroperca_acutirostris,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Calcium,62.4,Freshwater
659,FAO,2007.0,Italy,demersal,muscle,Caranx_crysos,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Iron,0.195,Freshwater
660,FAO,2003.0,Poland,pelagic,muscle,Opisthonema_oglinum,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Protein,18.01,Mixed
661,FAO,2008.0,Brazil,demersal,muscle,Sardinella_brasiliensis,Ariidae,Siluriformes,,elongate,94.2,tropical,3.28,0.318852612038418,2.52806770837152,Protein,16.73,Freshwater
662,FAO,2009.0,Turkey,pelagic,muscle,Trichiurus_lepturus,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Protein,18.01,Mixed
663,FAO,2009.0,Turkey,pelagic,muscle,Sarda_sarda,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Zinc,1.32,Mixed
664,FAO,2009.0,Turkey,benthopelagic,muscle,Aluterus_monoceros,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Protein,18.34,Freshwater
665,FAO,2009.0,Turkey,benthopelagic,muscle,Mugil_liza,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Zinc,1.25,Freshwater
666,FAO,2009.0,Turkey,benthopelagic,muscle,Scomber_colias,Cyprinidae,Cypriniformes,,fusiform,120.0,tropical,3.38,0.294132075471698,2.57792093024835,Vitamin A,23.52,Freshwater
667,FAO,2009.0,Turkey,benthopelagic,muscle,Brevoortia_aurea,Siluridae,Siluriformes,30.0,elongate,500.0,temperate,4.36,0.0849166666666667,6.096291062105959,Protein,17.17,Freshwater
668,FAO,2009.0,Turkey,benthopelagic,muscle,Auxis_thazard,Siluridae,Siluriformes,30.0,elongate,500.0,temperate,4.36,0.0849166666666667,6.096291062105959,Zinc,1.31,Freshwater
669,FAO,2009.0,Turkey,benthopelagic,muscle,Trachurus_trachurus,Siluridae,Siluriformes,30.0,elongate,500.0,temperate,4.36,0.0849166666666667,6.096291062105959,Vitamin A,6.3,Freshwater
670,FAO,1981.0,USA,demersal,muscle,Cynoscion_jamaicensis,Anguillidae,Anguilliformes,464.0,elongate,152.0,temperate,3.83,0.107215945416968,6.15794327742777,Protein,19.1,Freshwater
671,FAO,2009.0,Poland,benthopelagic,muscle,Pomatomus_saltatrix,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Zinc,1.22148,Brackish
672,FAO,2009.0,Poland,benthopelagic,muscle,Thunnus_thynnus,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Calcium,21.63168,Brackish
673,FAO,2009.0,Poland,benthopelagic,muscle,Chaenocephalus_aceratus,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Iron,0.18792,Brackish
674,FAO,2009.0,Poland,benthopelagic,muscle,Notothenia_neglecta,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Zinc,1.102244,Brackish
675,FAO,2009.0,Poland,benthopelagic,muscle,Morone_saxatilis,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Calcium,12.78024,Brackish
676,FAO,2009.0,Poland,benthopelagic,muscle,Morone_saxatilis,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Iron,0.18612,Brackish
677,FAO,2009.0,Poland,benthopelagic,muscle,Morone_saxatilis,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Zinc,0.35989,Brackish
678,FAO,2009.0,Poland,benthopelagic,muscle,Morone_saxatilis,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Calcium,13.01955,Brackish
679,FAO,2009.0,Poland,benthopelagic,muscle,Pagrus_pagrus,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Iron,0.18629600000000002,Brackish
680,FAO,2009.0,Poland,benthopelagic,muscle,Spondyliosoma_cantharus,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Zinc,0.393507,Brackish
681,FAO,2009.0,Poland,benthopelagic,muscle,Merluccius_hubbsi,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Calcium,19.12406,Brackish
682,FAO,2009.0,Poland,benthopelagic,muscle,Merluccius_hubbsi,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Iron,0.176793,Brackish
683,FAO,2009.0,Poland,benthopelagic,muscle,Merluccius_hubbsi,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Zinc,0.48325200000000007,Brackish
684,FAO,2009.0,Poland,benthopelagic,muscle,Merluccius_hubbsi,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Calcium,19.49744,Brackish
685,FAO,2009.0,Poland,benthopelagic,muscle,Merluccius_hubbsi,Cyprinidae,Cypriniformes,,fusiform,50.2,temperate,3.36,0.1771,3.45393908240586,Iron,0.202924,Brackish
686,FAO,2009.0,Poland,benthopelagic,muscle,Scomber_japonicus,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Zinc,0.373252,Freshwater
687,FAO,2009.0,Poland,benthopelagic,muscle,Scomber_japonicus,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Calcium,20.91808,Freshwater
688,FAO,2009.0,Poland,benthopelagic,muscle,Scomber_japonicus,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Iron,0.21357199999999998,Freshwater
689,FAO,2009.0,Poland,benthopelagic,muscle,Trachurus_lathami,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Zinc,0.39294,Freshwater
690,FAO,2009.0,Poland,benthopelagic,muscle,Trachurus_lathami,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Calcium,11.59704,Freshwater
691,FAO,2009.0,Poland,benthopelagic,muscle,Trachurus_lathami,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Iron,0.16992000000000002,Freshwater
692,FAO,2009.0,Poland,benthopelagic,muscle,Trachurus_lathami,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Zinc,0.372708,Freshwater
693,FAO,2009.0,Poland,benthopelagic,muscle,Decapterus_punctatus,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Calcium,11.4597,Freshwater
694,FAO,2009.0,Poland,benthopelagic,muscle,Decapterus_punctatus,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Iron,0.177786,Freshwater
695,FAO,2009.0,Poland,benthopelagic,muscle,Etrumeus_teres,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Zinc,0.36618,Freshwater
696,FAO,2009.0,Poland,benthopelagic,muscle,Etrumeus_teres,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Calcium,12.10548,Freshwater
697,FAO,2009.0,Poland,benthopelagic,muscle,Ariomma_bondi,Cyprinidae,Cypriniformes,,fusiform,82.0,temperate,3.05,0.1374125,3.8306119104538197,Iron,0.191706,Freshwater
698,FAO,2009.0,Poland,benthopelagic,muscle,Ariomma_bondi,Salmonidae,Salmoniformes,,fusiform,48.0,temperate,3.06,0.463714285714286,2.5344455238146,Zinc,0.626962,Brackish
699,FAO,2009.0,Poland,benthopelagic,muscle,Tenualosa_ilisha,Salmonidae,Salmoniformes,,fusiform,48.0,temperate,3.06,0.463714285714286,2.5344455238146,Calcium,12.633519999999999,Brackish
700,FAO,2009.0,Poland,benthopelagic,muscle,Tenualosa_ilisha,Salmonidae,Salmoniformes,,fusiform,48.0,temperate,3.06,0.463714285714286,2.5344455238146,Iron,0.233343,Brackish
701,FAO,2009.0,Poland,benthopelagic,muscle,Tenualosa_ilisha,Salmonidae,Salmoniformes,,fusiform,48.0,temperate,3.06,0.463714285714286,2.5344455238146,Zinc,0.643461,Brackish
702,FAO,2009.0,Poland,benthopelagic,muscle,Tenualosa_ilisha,Salmonidae,Salmoniformes,,fusiform,48.0,temperate,3.06,0.463714285714286,2.5344455238146,Calcium,14.00058,Brackish
703,FAO,2009.0,Poland,benthopelagic,muscle,Tenualosa_ilisha,Salmonidae,Salmoniformes,,fusiform,48.0,temperate,3.06,0.463714285714286,2.5344455238146,Iron,0.266341,Brackish
704,FAO,2009.0,Poland,demersal,muscle,Tenualosa_ilisha,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Zinc,0.472605,Freshwater
705,FAO,2009.0,Poland,demersal,muscle,Tenualosa_ilisha,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Calcium,18.286920000000002,Freshwater
706,FAO,2009.0,Poland,demersal,muscle,Tenualosa_ilisha,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Iron,0.131172,Freshwater
707,FAO,2009.0,Poland,demersal,muscle,Tenualosa_ilisha,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Zinc,0.44161000000000006,Freshwater
708,FAO,2009.0,Poland,demersal,muscle,Tenualosa_ilisha,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Calcium,17.27414,Freshwater
709,FAO,2009.0,Poland,demersal,muscle,Tenualosa_ilisha,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Iron,0.10886199999999999,Freshwater
710,FAO,2009.0,Poland,demersal,muscle,Tenualosa_ilisha,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Zinc,0.42145200000000005,Freshwater
711,FAO,2009.0,Poland,demersal,muscle,Sparus_aurata,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Calcium,10.20036,Freshwater
712,FAO,2009.0,Poland,demersal,muscle,Sparus_aurata,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Iron,0.10790799999999999,Freshwater
713,FAO,2009.0,Poland,demersal,muscle,Clupea_harengus,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Zinc,0.408639,Freshwater
714,FAO,2009.0,Poland,demersal,muscle,Lepidopsetta_bilineata,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Calcium,8.79681,Freshwater
715,FAO,2009.0,Poland,demersal,muscle,Gadus_morhua,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Iron,0.092598,Freshwater
716,FAO,2009.0,Poland,demersal,muscle,Upeneus_parvus,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Zinc,0.40198,Freshwater
717,FAO,2009.0,Poland,demersal,muscle,Syacium_gunteri,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Calcium,11.1042,Freshwater
718,FAO,2009.0,Poland,demersal,muscle,Cynoscion_arenarius,Percidae,Perciformes,30.0,fusiform,60.0,temperate,4.21,0.33122307692307695,2.66424623381371,Iron,0.10149,Freshwater
719,FAO,2009.0,Poland,demersal,muscle,Anchoa_hepsetus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Zinc,0.62663,Brackish
720,FAO,2009.0,Poland,demersal,muscle,Trichiurus_lepturus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Calcium,11.8859,Brackish
721,FAO,2009.0,Poland,demersal,muscle,Synodus_foetens,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Iron,0.10480999999999999,Brackish
722,FAO,2009.0,Poland,demersal,muscle,Selene_vomer,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Zinc,0.613815,Brackish
723,FAO,2009.0,Poland,demersal,muscle,Trachurus_lathami,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Calcium,10.6455,Brackish
724,FAO,2009.0,Poland,demersal,muscle,Caulolatilus_intermedius,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Iron,0.106455,Brackish
725,FAO,2009.0,Poland,demersal,muscle,Cynoscion_nothus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Zinc,1.155616,Brackish
726,FAO,2009.0,Poland,demersal,muscle,Balistes_capriscus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Calcium,10.4566,Brackish
727,FAO,2009.0,Poland,demersal,muscle,Elops_saurus,Esocidae,Esociformes,30.0,elongate,137.0,temperate,4.07,0.19738275862069,2.39048581426712,Iron,0.08624,Brackish
728,FAO,2009.0,Poland,demersal,muscle,Thunnus_alalunga,Lotidae,Gadiformes,700.0,elongate,152.0,temperate,3.84,0.130444444444444,6.47643803132442,Zinc,0.8225299999999999,Brackish
729,FAO,2009.0,Poland,demersal,muscle,Auxis_rochei,Lotidae,Gadiformes,700.0,elongate,152.0,temperate,3.84,0.130444444444444,6.47643803132442,Calcium,11.5947,Brackish
730,FAO,2009.0,Poland,demersal,muscle,Auxis_rochei,Lotidae,Gadiformes,700.0,elongate,152.0,temperate,3.84,0.130444444444444,6.47643803132442,Iron,0.146668,Brackish
731,FAO,2005.0,Turkey,pelagic,muscle,Auxis_thazard,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Protein,18.8,Mixed
732,FAO,2005.0,Turkey,pelagic,muscle,Auxis_thazard,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Protein,18.1,Mixed
733,FAO,2009.0,Turkey,pelagic,muscle,Dasyatis_sabina,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Protein,18.3,Mixed
734,FAO,2009.0,Turkey,pelagic,muscle,Dasyatis_sabina,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Zinc,0.71,Mixed
735,FAO,2009.0,Turkey,pelagic,muscle,Menticirrhus_americanus,Percidae,Perciformes,30.0,fusiform,100.0,temperate,4.04,0.19058333333333302,3.1366889854299,Calcium,80.562,Mixed
